netID,score
faker,0.08525
faker,0.093
faker,0.086
faker,0.09125000000000001
faker,0.0995
faker,0.08499999999999999
faker,0.0805
gambler,0.10912912087912063
gambler,0.10545329670329655
gambler,0.11013736263736258
gambler,0.10189835164835152
gambler,0.11787087912087872
gambler,0.10769505494505487
gambler,0.10149450549450544
