netID,score
colluder,4.536250000000002
colluder,4.581922222222223
colluder,4.769783333333326
colluder,4.602211111111114
colluder,4.650699999999993
colluder,4.63585
colluder,4.712833333333335
colluder,4.613433333333332
colluder,4.653822222222223
spnash,1.4941666666666755
