netID,score
faker,0.1011111111111109
faker,0.09807777777777757
faker,0.10818888888888878
faker,0.0945388888888887
faker,0.09807777777777757
gambler,0.12132777777777784
gambler,0.11871111111111117
gambler,0.11971111111111117
gambler,0.12318888888888904
faker,0.10161666666666647
