netID,score
faker,0.8444356060606074
faker,0.8477500000000021
faker,0.887276515151517
gambler,0.7978750000000004
faker,0.8566931818181839
gambler,0.8067765151515155
gambler,0.8233901515151533
gambler,0.8140265151515175
colluder,0.38457954545454287
colluder,0.38506060606060344
gambler,0.7798371212121226
faker,0.8474015151515176
