netID,score
colluder,2.270506410256409
colluder,2.2989551282051335
colluder,2.298721153846154
colluder,2.3044871794871806
copier,1.6125769230769242
faker,2.564157051282049
feeder,1.6059423076923094
gambler,2.535881410256411
greedy,1.479336538461539
nash,2.0435897435897457
safe,1.6788205128205127
spnash,1.5940705128205142
versus,1.7089647435897426
