netID,score
faker,2.3058685897435898
faker,2.3116346153846146
faker,2.26647115384615
gambler,2.2376570512820533
gambler,2.271807692307691
gambler,2.229189102564102
nash,1.910256410256409
nash,1.9166666666666679
colluder,1.9079262820512806
colluder,1.911891025641025
colluder,1.9216217948717913
nash,1.9333333333333331
colluder,1.9656762820512823
