netID,score
colluder,0.383200757575755
colluder,0.3854053030303004
faker,0.8407234848484867
faker,0.8035946969696987
faker,0.8064166666666682
faker,0.8584242424242449
faker,0.844920454545456
gambler,0.7963674242424262
gambler,0.7853598484848492
gambler,0.7819356060606069
gambler,0.8126174242424261
gambler,0.7875719696969717
