netID,score
colluder,2.020890522875819
colluder,2.007339869281048
colluder,2.0306388888888884
colluder,2.0202091503267976
colluder,2.0028888888888887
colluder,2.0231503267973863
colluder,1.996859477124182
colluder,2.0032401960784307
colluder,2.01997385620915
copier,1.4780049019607833
faker,2.127125816993461
feeder,1.230683006535948
gambler,2.119120915032679
greedy,0.7969852941176481
nash,1.9120915032679724
safe,1.1614297385620918
spnash,0.9070049019607834
versus,0.9430931372549005
