netID,score
colluder,2.3168562499999963
colluder,2.298068749999999
colluder,2.2937499999999997
colluder,2.3037124999999996
colluder,2.2904166666666645
colluder,2.2718187500000004
colluder,2.312083333333333
colluder,2.2808333333333293
colluder,2.271666666666665
colluder,2.2611749999999993
faker,2.4767645833333276
faker,2.4975208333333336
gambler,2.462493750000001
gambler,2.4464104166666667
nash,2.310000000000001
nash,2.2920833333333346
