netID,score
faker,0.10009999999999979
faker,0.11476111111111113
faker,0.09352777777777758
faker,0.10414444444444429
faker,0.10313333333333315
faker,0.0899888888888887
gambler,0.11960555555555563
gambler,0.1198500000000001
gambler,0.11114444444444438
gambler,0.10649444444444436
