netID,score
colluder,1.3499532967033052
colluder,1.4056456043956111
colluder,1.3595439560439642
colluder,1.3872142857142926
faker,1.7011483516483568
faker,1.6751813186813238
faker,1.6819175824175878
faker,1.6847142857142896
gambler,1.6996978021978053
gambler,1.6954203296703323
gambler,1.6714285714285761
gambler,1.651401098901104
nash,1.370879120879129
nash,1.3780219780219871
