netID,score
colluder,2.1777555555555557
copier,1.7008777777777806
faker,2.8177444444444513
feeder,1.8591222222222357
gambler,2.802733333333341
greedy,2.371333333333326
nash,1.8711111111111236
safe,2.201338888888893
spnash,2.473850000000003
versus,2.7933833333333196
