netID,score
colluder,2.1929055555555523
copier,1.7574833333333366
faker,2.7886555555555614
feeder,1.8330666666666828
gambler,2.8005833333333383
greedy,2.319672222222217
nash,1.8822222222222365
safe,2.2061833333333416
spnash,2.4231500000000024
versus,2.7728111111110962
